PicoScope 5000A - Channel A Data
================================
Samples: 10000
Timebase: 128 (Sample interval: 1008 ns)
Range: 2V, DC coupled

Sample	Time(ns)	ADC	mV
6116	6164928	-12999	-799
6117	6165936	-12999	-799
6118	6166944	-12999	-799
6119	6167952	-12999	-799
6120	6168960	-12710	-781
6121	6169968	-12710	-781
6122	6170976	-12710	-781
6123	6171984	-12710	-781
6124	6172992	-12710	-781
6125	6174000	-12710	-781
6126	6175008	-12132	-746
6127	6176016	-12421	-764
6128	6177024	-12132	-746
6129	6178032	-12421	-764
6130	6179040	-12132	-746
6131	6180048	-12132	-746
6132	6181056	-12132	-746
6133	6182064	-12132	-746
6134	6183072	-11843	-728
6135	6184080	-11554	-710
6136	6185088	-11843	-728
6137	6186096	-11843	-728
6138	6187104	-11843	-728
6139	6188112	-11265	-692
6140	6189120	-11554	-710
6141	6190128	-11554	-710
6142	6191136	-11554	-710
6143	6192144	-11265	-692
6144	6193152	-11554	-710
6145	6194160	-10976	-675
6146	6195168	-10976	-675
6147	6196176	-10976	-675
6148	6197184	-10976	-675
6149	6198192	-10976	-675
6150	6199200	-10976	-675
6151	6200208	-10976	-675
6152	6201216	-10688	-657
6153	6202224	-10399	-639
6154	6203232	-10688	-657
6155	6204240	-10688	-657
6156	6205248	-10399	-639
6157	6206256	-10399	-639
6158	6207264	-10399	-639
6159	6208272	-10399	-639
6160	6209280	-9821	-604
6161	6210288	-10399	-639
6162	6211296	-9821	-604
6163	6212304	-10110	-621
6164	6213312	-10110	-621
6165	6214320	-10110	-621
6166	6215328	-9821	-604
6167	6216336	-9821	-604
6168	6217344	-9821	-604
6169	6218352	-9532	-586
6170	6219360	-9532	-586
6171	6220368	-9532	-586
6172	6221376	-9532	-586
6173	6222384	-9243	-568
6174	6223392	-9243	-568
6175	6224400	-8954	-550
6176	6225408	-8954	-550
6177	6226416	-8954	-550
6178	6227424	-8954	-550
6179	6228432	-8666	-533
6180	6229440	-8954	-550
6181	6230448	-8377	-515
6182	6231456	-8377	-515
6183	6232464	-8377	-515
6184	6233472	-8666	-533
6185	6234480	-8088	-497
6186	6235488	-8377	-515
6187	6236496	-8088	-497
6188	6237504	-7799	-479
6189	6238512	-8088	-497
6190	6239520	-8088	-497
6191	6240528	-8088	-497
6192	6241536	-7799	-479
6193	6242544	-7510	-461
6194	6243552	-7510	-461
6195	6244560	-7510	-461
6196	6245568	-7221	-444
6197	6246576	-7510	-461
6198	6247584	-7221	-444
6199	6248592	-7221	-444
6200	6249600	-7221	-444
6201	6250608	-7221	-444
6202	6251616	-7221	-444
6203	6252624	-7221	-444
6204	6253632	-6932	-426
6205	6254640	-6643	-408
6206	6255648	-6643	-408
6207	6256656	-6643	-408
6208	6257664	-6643	-408
6209	6258672	-6355	-390
6210	6259680	-6355	-390
6211	6260688	-6355	-390
6212	6261696	-6066	-373
6213	6262704	-6066	-373
6214	6263712	-6066	-373
6215	6264720	-6066	-373
6216	6265728	-5488	-337
6217	6266736	-5777	-355
6218	6267744	-5488	-337
6219	6268752	-5777	-355
6220	6269760	-5488	-337
6221	6270768	-5488	-337
6222	6271776	-5199	-319
6223	6272784	-5199	-319
6224	6273792	-5199	-319
6225	6274800	-5199	-319
6226	6275808	-4910	-302
6227	6276816	-4910	-302
6228	6277824	-4621	-284
6229	6278832	-4621	-284
6230	6279840	-4910	-302
6231	6280848	-4621	-284
6232	6281856	-4621	-284
6233	6282864	-4333	-266
6234	6283872	-4333	-266
6235	6284880	-4044	-248
6236	6285888	-4044	-248
6237	6286896	-4044	-248
6238	6287904	-4044	-248
6239	6288912	-3755	-230
6240	6289920	-3755	-230
6241	6290928	-3466	-213
6242	6291936	-3755	-230
6243	6292944	-3466	-213
6244	6293952	-3466	-213
6245	6294960	-3466	-213
6246	6295968	-3177	-195
6247	6296976	-3177	-195
6248	6297984	-3177	-195
6249	6298992	-3177	-195
6250	6300000	-2888	-177
6251	6301008	-2888	-177
6252	6302016	-2599	-159
6253	6303024	-2888	-177
6254	6304032	-2599	-159
6255	6305040	-2310	-142
6256	6306048	-2599	-159
6257	6307056	-2310	-142
6258	6308064	-2310	-142
6259	6309072	-2310	-142
6260	6310080	-2022	-124
6261	6311088	-2022	-124
6262	6312096	-2022	-124
6263	6313104	-2022	-124
6264	6314112	-2022	-124
6265	6315120	-1733	-106
6266	6316128	-1733	-106
6267	6317136	-1444	-88
6268	6318144	-1733	-106
6269	6319152	-1444	-88
6270	6320160	-1155	-71
6271	6321168	-1155	-71
6272	6322176	-1155	-71
6273	6323184	-1155	-71
6274	6324192	-1155	-71
6275	6325200	-1155	-71
6276	6326208	-866	-53
6277	6327216	-866	-53
6278	6328224	-866	-53
6279	6329232	-577	-35
6280	6330240	-577	-35
6281	6331248	-577	-35
6282	6332256	-288	-17
6283	6333264	-288	-17
6284	6334272	-288	-17
6285	6335280	-288	-17
6286	6336288	288	17
6287	6337296	0	0
6288	6338304	288	17
6289	6339312	0	0
6290	6340320	288	17
6291	6341328	288	17
6292	6342336	288	17
6293	6343344	577	35
6294	6344352	866	53
6295	6345360	866	53
6296	6346368	577	35
6297	6347376	866	53
6298	6348384	866	53
6299	6349392	1155	71
6300	6350400	1155	71
6301	6351408	1444	88
6302	6352416	1444	88
6303	6353424	1155	71
6304	6354432	1444	88
6305	6355440	1733	106
6306	6356448	1444	88
6307	6357456	1733	106
6308	6358464	1444	88
6309	6359472	1733	106
6310	6360480	2022	124
6311	6361488	2022	124
6312	6362496	2022	124
6313	6363504	2022	124
6314	6364512	2310	142
6315	6365520	2310	142
6316	6366528	2310	142
6317	6367536	2310	142
6318	6368544	2310	142
6319	6369552	2599	159
6320	6370560	2888	177
6321	6371568	2599	159
6322	6372576	2888	177
6323	6373584	2888	177
6324	6374592	3177	195
6325	6375600	3177	195
6326	6376608	2888	177
6327	6377616	3177	195
6328	6378624	3177	195
6329	6379632	3177	195
6330	6380640	3466	213
6331	6381648	3466	213
6332	6382656	3466	213
6333	6383664	3466	213
6334	6384672	3466	213
6335	6385680	3755	230
6336	6386688	3755	230
6337	6387696	3755	230
6338	6388704	4044	248
6339	6389712	3755	230
6340	6390720	4044	248
6341	6391728	4333	266
6342	6392736	4333	266
6343	6393744	4044	248
6344	6394752	4333	266
6345	6395760	4333	266
6346	6396768	4333	266
6347	6397776	4333	266
6348	6398784	4333	266
6349	6399792	4621	284
6350	6400800	4621	284
6351	6401808	4910	302
6352	6402816	4910	302
6353	6403824	4910	302
6354	6404832	5199	319
6355	6405840	5199	319
6356	6406848	5199	319
6357	6407856	4910	302
6358	6408864	5199	319
6359	6409872	5199	319
6360	6410880	5488	337
6361	6411888	5488	337
6362	6412896	5488	337
6363	6413904	5488	337
6364	6414912	5777	355
6365	6415920	5777	355
6366	6416928	5777	355
6367	6417936	5777	355
6368	6418944	5777	355
6369	6419952	6066	373
6370	6420960	5777	355
6371	6421968	6066	373
6372	6422976	5777	355
6373	6423984	6066	373
6374	6424992	5777	355
6375	6426000	6066	373
6376	6427008	6355	390
6377	6428016	6355	390
6378	6429024	6355	390
6379	6430032	6643	408
6380	6431040	6643	408
6381	6432048	6643	408
6382	6433056	6643	408
6383	6434064	6932	426
6384	6435072	6932	426
6385	6436080	6643	408
6386	6437088	7221	444
6387	6438096	6932	426
6388	6439104	6932	426
6389	6440112	6932	426
6390	6441120	6932	426
6391	6442128	6932	426
6392	6443136	7221	444
6393	6444144	7221	444
6394	6445152	7510	461
6395	6446160	7221	444
6396	6447168	7221	444
6397	6448176	7510	461
6398	6449184	7510	461
6399	6450192	7510	461
6400	6451200	7510	461
6401	6452208	7510	461
6402	6453216	7799	479
6403	6454224	7799	479
6404	6455232	7799	479
6405	6456240	8088	497
6406	6457248	7799	479
6407	6458256	7799	479
6408	6459264	7799	479
6409	6460272	7799	479
6410	6461280	8088	497
6411	6462288	8088	497
6412	6463296	8377	515
6413	6464304	8088	497
6414	6465312	8088	497
6415	6466320	8088	497
6416	6467328	8377	515
6417	6468336	8088	497
6418	6469344	8377	515
6419	6470352	8377	515
6420	6471360	8377	515
6421	6472368	8377	515
6422	6473376	8666	533
6423	6474384	8377	515
6424	6475392	8666	533
6425	6476400	8088	497
6426	6477408	8377	515
6427	6478416	8666	533
6428	6479424	8666	533
6429	6480432	8666	533
6430	6481440	8666	533
6431	6482448	8666	533
6432	6483456	8666	533
6433	6484464	8954	550
6434	6485472	8666	533
6435	6486480	8954	550
6436	6487488	8954	550
6437	6488496	8954	550
6438	6489504	8954	550
6439	6490512	9243	568
6440	6491520	9243	568
6441	6492528	8954	550
6442	6493536	9243	568
6443	6494544	9243	568
6444	6495552	8954	550
6445	6496560	9243	568
6446	6497568	9243	568
6447	6498576	9243	568
6448	6499584	9243	568
6449	6500592	9243	568
6450	6501600	8954	550
6451	6502608	9243	568
6452	6503616	9243	568
6453	6504624	9532	586
6454	6505632	9532	586
6455	6506640	9243	568
6456	6507648	9532	586
6457	6508656	9532	586
6458	6509664	9532	586
6459	6510672	9821	604
6460	6511680	9532	586
6461	6512688	9532	586
6462	6513696	9532	586
6463	6514704	9532	586
6464	6515712	10110	621
6465	6516720	9532	586
6466	6517728	9821	604
6467	6518736	9532	586
6468	6519744	9532	586
6469	6520752	9821	604
6470	6521760	9532	586
6471	6522768	9532	586
6472	6523776	9532	586
6473	6524784	9821	604
6474	6525792	9821	604
6475	6526800	9532	586
6476	6527808	9532	586
6477	6528816	9821	604
6478	6529824	9821	604
6479	6530832	9532	586
6480	6531840	9532	586
6481	6532848	9821	604
6482	6533856	9532	586
6483	6534864	9821	604
6484	6535872	9532	586
6485	6536880	10110	621
6486	6537888	9532	586
6487	6538896	9821	604
6488	6539904	9821	604
6489	6540912	9821	604
6490	6541920	9532	586
6491	6542928	10110	621
6492	6543936	9532	586
6493	6544944	9821	604
6494	6545952	9821	604
6495	6546960	9821	604
6496	6547968	9821	604
6497	6548976	10110	621
6498	6549984	10110	621
6499	6550992	9821	604
6500	6552000	10110	621
6501	6553008	9532	586
6502	6554016	9821	604
6503	6555024	10110	621
6504	6556032	9821	604
6505	6557040	9821	604
6506	6558048	9821	604
6507	6559056	9821	604
6508	6560064	9243	568
6509	6561072	9532	586
6510	6562080	9821	604
6511	6563088	9821	604
6512	6564096	9532	586
6513	6565104	9532	586
6514	6566112	9821	604
6515	6567120	9821	604
6516	6568128	9821	604
6517	6569136	9821	604
6518	6570144	9821	604
6519	6571152	9532	586
6520	6572160	9821	604
6521	6573168	9532	586
6522	6574176	9532	586
6523	6575184	9821	604
6524	6576192	9532	586
6525	6577200	9532	586
6526	6578208	9532	586
6527	6579216	9532	586
6528	6580224	9532	586
6529	6581232	9243	568
6530	6582240	9532	586
6531	6583248	9821	604
6532	6584256	9243	568
6533	6585264	9532	586
6534	6586272	9243	568
6535	6587280	9243	568
6536	6588288	9243	568
6537	6589296	9532	586
6538	6590304	9532	586
6539	6591312	9243	568
6540	6592320	8954	550
6541	6593328	9243	568
6542	6594336	9532	586
6543	6595344	9532	586
6544	6596352	9532	586
6545	6597360	9243	568
6546	6598368	9243	568
6547	6599376	9243	568
6548	6600384	9243	568
6549	6601392	8954	550
6550	6602400	8954	550
6551	6603408	8954	550
6552	6604416	9243	568
6553	6605424	8954	550
6554	6606432	8954	550
6555	6607440	8954	550
6556	6608448	9243	568
6557	6609456	8954	550
6558	6610464	8954	550
6559	6611472	8954	550
6560	6612480	8954	550
6561	6613488	8954	550
6562	6614496	8954	550
6563	6615504	8666	533
6564	6616512	8954	550
6565	6617520	8666	533
6566	6618528	8666	533
6567	6619536	8666	533
6568	6620544	8666	533
6569	6621552	8377	515
6570	6622560	8666	533
6571	6623568	8666	533
6572	6624576	8666	533
6573	6625584	8377	515
6574	6626592	8666	533
6575	6627600	8666	533
6576	6628608	8377	515
6577	6629616	8377	515
6578	6630624	8377	515
6579	6631632	8377	515
6580	6632640	8377	515
6581	6633648	8377	515
6582	6634656	8377	515
6583	6635664	8088	497
6584	6636672	8377	515
6585	6637680	8377	515
6586	6638688	8088	497
6587	6639696	8088	497
6588	6640704	7799	479
6589	6641712	7799	479
6590	6642720	8088	497
6591	6643728	7799	479
6592	6644736	7799	479
6593	6645744	7799	479
6594	6646752	7510	461
6595	6647760	7799	479
6596	6648768	7510	461
6597	6649776	7510	461
6598	6650784	7510	461
6599	6651792	7510	461
6600	6652800	7510	461
6601	6653808	7510	461
6602	6654816	7510	461
6603	6655824	7799	479
6604	6656832	7221	444
6605	6657840	7510	461
6606	6658848	7221	444
6607	6659856	7221	444
6608	6660864	7221	444
6609	6661872	7221	444
6610	6662880	6932	426
6611	6663888	7221	444
6612	6664896	6932	426
6613	6665904	6932	426
6614	6666912	6932	426
6615	6667920	6643	408
6616	6668928	6932	426
6617	6669936	6643	408
6618	6670944	6643	408
6619	6671952	6355	390
6620	6672960	6643	408
6621	6673968	6355	390
6622	6674976	6355	390
6623	6675984	6355	390
6624	6676992	6066	373
6625	6678000	6355	390
6626	6679008	6355	390
6627	6680016	6066	373
6628	6681024	6066	373
6629	6682032	5777	355
6630	6683040	5777	355
6631	6684048	5777	355
6632	6685056	5777	355
6633	6686064	5777	355
6634	6687072	5488	337
6635	6688080	5777	355
6636	6689088	5488	337
6637	6690096	5777	355
6638	6691104	5488	337
6639	6692112	5488	337
6640	6693120	5488	337
6641	6694128	5199	319
6642	6695136	5199	319
6643	6696144	5199	319
6644	6697152	5199	319
6645	6698160	5199	319
6646	6699168	4910	302
6647	6700176	5199	319
6648	6701184	4621	284
6649	6702192	4910	302
6650	6703200	4621	284
6651	6704208	4621	284
6652	6705216	4621	284
6653	6706224	4333	266
6654	6707232	4333	266
6655	6708240	4333	266
6656	6709248	4044	248
6657	6710256	4333	266
6658	6711264	4333	266
6659	6712272	4333	266
6660	6713280	4044	248
6661	6714288	4044	248
6662	6715296	4044	248
6663	6716304	4044	248
6664	6717312	4044	248
6665	6718320	4044	248
6666	6719328	3466	213
6667	6720336	3466	213
6668	6721344	3755	230
6669	6722352	3466	213
6670	6723360	3466	213
6671	6724368	3466	213
6672	6725376	3177	195
6673	6726384	3177	195
6674	6727392	3177	195
6675	6728400	3177	195
6676	6729408	3177	195
6677	6730416	3177	195
6678	6731424	2888	177
6679	6732432	2888	177
6680	6733440	2888	177
6681	6734448	2599	159
6682	6735456	2599	159
6683	6736464	2310	142
6684	6737472	2310	142
6685	6738480	2310	142
6686	6739488	2310	142
6687	6740496	2022	124
6688	6741504	2310	142
6689	6742512	2022	124
6690	6743520	2310	142
6691	6744528	1733	106
6692	6745536	1733	106
6693	6746544	2022	124
6694	6747552	1733	106
6695	6748560	1444	88
6696	6749568	1733	106
6697	6750576	1444	88
6698	6751584	1444	88
6699	6752592	1444	88
6700	6753600	1444	88
6701	6754608	1444	88
6702	6755616	1155	71
6703	6756624	1155	71
6704	6757632	1155	71
6705	6758640	1155	71
6706	6759648	866	53
6707	6760656	866	53
6708	6761664	577	35
6709	6762672	577	35
6710	6763680	288	17
6711	6764688	577	35
6712	6765696	288	17
6713	6766704	288	17
6714	6767712	288	17
6715	6768720	0	0
6716	6769728	0	0
6717	6770736	288	17
6718	6771744	0	0
6719	6772752	0	0
6720	6773760	-577	-35
6721	6774768	-288	-17
6722	6775776	-577	-35
6723	6776784	-577	-35
6724	6777792	-577	-35
6725	6778800	-866	-53
6726	6779808	-866	-53
6727	6780816	-866	-53
6728	6781824	-1155	-71
6729	6782832	-1155	-71
6730	6783840	-1155	-71
6731	6784848	-1155	-71
6732	6785856	-1444	-88
6733	6786864	-1733	-106
6734	6787872	-1444	-88
6735	6788880	-1733	-106
6736	6789888	-1733	-106
6737	6790896	-1733	-106
6738	6791904	-1733	-106
6739	6792912	-1733	-106
6740	6793920	-2022	-124
6741	6794928	-2022	-124
6742	6795936	-1733	-106
6743	6796944	-2599	-159
6744	6797952	-2310	-142
6745	6798960	-2310	-142
6746	6799968	-2599	-159
6747	6800976	-2599	-159
6748	6801984	-2888	-177
6749	6802992	-2599	-159
6750	6804000	-2888	-177
6751	6805008	-2888	-177
6752	6806016	-3177	-195
6753	6807024	-3177	-195
6754	6808032	-3177	-195
6755	6809040	-3466	-213
6756	6810048	-3466	-213
6757	6811056	-3466	-213
6758	6812064	-3466	-213
6759	6813072	-3466	-213
6760	6814080	-3466	-213
6761	6815088	-3755	-230
6762	6816096	-3755	-230
6763	6817104	-4044	-248
6764	6818112	-3755	-230
6765	6819120	-4044	-248
6766	6820128	-4333	-266
6767	6821136	-4044	-248
6768	6822144	-4621	-284
6769	6823152	-4333	-266
6770	6824160	-4621	-284
6771	6825168	-4910	-302
6772	6826176	-4621	-284
6773	6827184	-4910	-302
6774	6828192	-4910	-302
6775	6829200	-5199	-319
6776	6830208	-5199	-319
6777	6831216	-5488	-337
6778	6832224	-5199	-319
6779	6833232	-5199	-319
6780	6834240	-5488	-337
6781	6835248	-5488	-337
6782	6836256	-5488	-337
6783	6837264	-5777	-355
6784	6838272	-5777	-355
6785	6839280	-5777	-355
6786	6840288	-5488	-337
6787	6841296	-6066	-373
6788	6842304	-6355	-390
6789	6843312	-6066	-373
6790	6844320	-6066	-373
6791	6845328	-6355	-390
6792	6846336	-6643	-408
6793	6847344	-6355	-390
6794	6848352	-6643	-408
6795	6849360	-6932	-426
6796	6850368	-6932	-426
6797	6851376	-6932	-426
6798	6852384	-6932	-426
6799	6853392	-7221	-444
6800	6854400	-6932	-426
6801	6855408	-7221	-444
6802	6856416	-7510	-461
6803	6857424	-7221	-444
6804	6858432	-7510	-461
6805	6859440	-6932	-426
6806	6860448	-7799	-479
6807	6861456	-7510	-461
6808	6862464	-7510	-461
6809	6863472	-7799	-479
6810	6864480	-8088	-497
6811	6865488	-7799	-479
6812	6866496	-8088	-497
6813	6867504	-8088	-497
6814	6868512	-8377	-515
6815	6869520	-8377	-515
6816	6870528	-8377	-515
6817	6871536	-8377	-515
6818	6872544	-8666	-533
6819	6873552	-8666	-533
6820	6874560	-8666	-533
6821	6875568	-8666	-533
6822	6876576	-8666	-533
6823	6877584	-8954	-550
6824	6878592	-8666	-533
6825	6879600	-9243	-568
6826	6880608	-9243	-568
6827	6881616	-8954	-550
6828	6882624	-8954	-550
6829	6883632	-9243	-568
6830	6884640	-9243	-568
6831	6885648	-9243	-568
6832	6886656	-9532	-586
6833	6887664	-9532	-586
6834	6888672	-9532	-586
6835	6889680	-9821	-604
6836	6890688	-9821	-604
6837	6891696	-10110	-621
6838	6892704	-9821	-604
6839	6893712	-10110	-621
6840	6894720	-10110	-621
6841	6895728	-10110	-621
6842	6896736	-10110	-621
6843	6897744	-10110	-621
6844	6898752	-10399	-639
6845	6899760	-10110	-621
6846	6900768	-10399	-639
6847	6901776	-10399	-639
6848	6902784	-10399	-639
6849	6903792	-10688	-657
6850	6904800	-10688	-657
6851	6905808	-10688	-657
6852	6906816	-10976	-675
6853	6907824	-10976	-675
6854	6908832	-10976	-675
6855	6909840	-10976	-675
6856	6910848	-10976	-675
6857	6911856	-11265	-692
6858	6912864	-10976	-675
6859	6913872	-10976	-675
6860	6914880	-11265	-692
6861	6915888	-11265	-692
6862	6916896	-11265	-692
6863	6917904	-10976	-675
6864	6918912	-11554	-710
6865	6919920	-11554	-710
6866	6920928	-11554	-710
6867	6921936	-11843	-728
6868	6922944	-11843	-728
6869	6923952	-11554	-710
6870	6924960	-12132	-746
6871	6925968	-11843	-728
6872	6926976	-12132	-746
6873	6927984	-11843	-728
6874	6928992	-12132	-746
6875	6930000	-12421	-764
6876	6931008	-12132	-746
6877	6932016	-12132	-746
6878	6933024	-12421	-764
6879	6934032	-12421	-764
6880	6935040	-12421	-764
6881	6936048	-12421	-764
6882	6937056	-12421	-764
6883	6938064	-12421	-764
6884	6939072	-12710	-781
6885	6940080	-12421	-764
6886	6941088	-12132	-746
6887	6942096	-12999	-799
6888	6943104	-12999	-799
6889	6944112	-12999	-799
6890	6945120	-12999	-799
6891	6946128	-12710	-781
6892	6947136	-12999	-799
6893	6948144	-12999	-799
6894	6949152	-13287	-817
6895	6950160	-12999	-799
6896	6951168	-13287	-817
6897	6952176	-13287	-817
6898	6953184	-13287	-817
6899	6954192	-13287	-817
6900	6955200	-13287	-817
6901	6956208	-13287	-817
6902	6957216	-13287	-817
6903	6958224	-13576	-835
6904	6959232	-12999	-799
6905	6960240	-13576	-835
6906	6961248	-13576	-835
6907	6962256	-13287	-817
6908	6963264	-13865	-852
6909	6964272	-13865	-852
6910	6965280	-13865	-852
6911	6966288	-13865	-852
6912	6967296	-13865	-852
6913	6968304	-13865	-852
6914	6969312	-13865	-852
6915	6970320	-13865	-852
6916	6971328	-13865	-852
6917	6972336	-13865	-852
6918	6973344	-13865	-852
6919	6974352	-14154	-870
6920	6975360	-14154	-870
6921	6976368	-14154	-870
6922	6977376	-14154	-870
6923	6978384	-13865	-852
6924	6979392	-14443	-888
6925	6980400	-14154	-870
6926	6981408	-13865	-852
6927	6982416	-14154	-870
6928	6983424	-14154	-870
6929	6984432	-14443	-888
6930	6985440	-14443	-888
6931	6986448	-14732	-906
6932	6987456	-14443	-888
6933	6988464	-14732	-906
6934	6989472	-14443	-888
6935	6990480	-14732	-906
6936	6991488	-14443	-888
6937	6992496	-14443	-888
6938	6993504	-14443	-888
6939	6994512	-14732	-906
6940	6995520	-14443	-888
6941	6996528	-14443	-888
6942	6997536	-14443	-888
6943	6998544	-14732	-906
6944	6999552	-14732	-906
6945	7000560	-14443	-888
6946	7001568	-14732	-906
6947	7002576	-14732	-906
6948	7003584	-14443	-888
6949	7004592	-14732	-906
6950	7005600	-14443	-888
6951	7006608	-14732	-906
6952	7007616	-14732	-906
6953	7008624	-14732	-906
6954	7009632	-14732	-906
6955	7010640	-14732	-906
6956	7011648	-14443	-888
6957	7012656	-14732	-906
6958	7013664	-14732	-906
6959	7014672	-14732	-906
6960	7015680	-14732	-906
6961	7016688	-14732	-906
6962	7017696	-14732	-906
6963	7018704	-15021	-924
6964	7019712	-14732	-906
6965	7020720	-14732	-906
6966	7021728	-14732	-906
6967	7022736	-14732	-906
6968	7023744	-14732	-906
6969	7024752	-14732	-906
6970	7025760	-15021	-924
6971	7026768	-14732	-906
6972	7027776	-14732	-906
6973	7028784	-14732	-906
6974	7029792	-14732	-906
6975	7030800	-14732	-906
6976	7031808	-14732	-906
6977	7032816	-14732	-906
6978	7033824	-14732	-906
6979	7034832	-14732	-906
6980	7035840	-14732	-906
6981	7036848	-14732	-906
6982	7037856	-14732	-906
6983	7038864	-14443	-888
6984	7039872	-14732	-906
6985	7040880	-14732	-906
6986	7041888	-14443	-888
6987	7042896	-14443	-888
6988	7043904	-14732	-906
6989	7044912	-14443	-888
6990	7045920	-14443	-888
6991	7046928	-14443	-888
6992	7047936	-14732	-906
6993	7048944	-14732	-906
